_quality_metrics,cuts_solution_pool,name,cuts_MIR,cuts_disjunctive,cuts_implied_bound,cuts_fractional,cuts_lift_and_project,cuts_GUB_cover,cuts_clique,cuts_flow_path,cuts_cover,_n_iterations,variables_user,variables,_n_nodes_processed,cuts_RLT,_dettime,_best_bound,cuts_zero_half,variables_integer,_miprelgap,cuts_benders,_solve_status,linear_relaxation,exception,cuts_user,cuts_flow_cover,cuts_local_implied_bound,variables_binary,_linear_nonzeros,cuts_table,_ncolumns,_solve_status_code,constraints,_time,_problem_type,variables_continuous,cuts_multi_commodity_flow,cuts_BQP,objective_value
{},0,dr_aov_m:21n-72m-Italian_100_10_68_1.0,4,0,9,9,1,0,0,0,0,1350,14484,14484,0,0,5102.990683555603,188.0,17,136,0.0,0,integer optimal solution,188.0,,0,4,0,14348,1660016,0,14484,101,498508,10.041156768798828,MILP,0,0,0,188.0
{},0,dr_ob_m:28n-82m-EURO28_10_3_18_0.2,10,0,0,19,0,0,30,0,65,1250,1820,1820,0,0,115.14757347106934,28.0,27,4,0.0,0,integer optimal solution,10.88888888888889,,0,0,0,1816,9696,0,1820,101,1830,0.1640470027923584,MILP,0,35,0,28.0
{},0,dr_bf_f:16n-46m-EURO_10_3_18_0.2,46,0,9,8,8,0,1,7,18,6017,288,288,334,0,160.87847137451172,25.0,34,144,0.0,0,integer optimal solution,7.258333333333334,,0,51,0,144,1950,0,288,101,471,0.21377801895141602,MILP,0,17,0,25.0
{},0,dr_aov_f:28n-68m-EON_10_1_48_0.5,128,0,64,51,10,4,52,11,32,3313,2448,2448,0,0,1233.9425315856934,117.0,153,1120,0.0,0,integer optimal solution,56.916666666666664,,0,113,0,1328,86016,0,2448,101,26048,2.240816116333008,MILP,0,0,0,117.0
{},0,dr_bf_f:15n-46m-NSF_10_1_60_0.5,144,0,7,30,9,1,0,7,41,12504,2128,2128,414,0,5234.051153182983,93.0,136,912,0.0,0,integer optimal solution,39.5,,0,98,0,1216,82574,0,2128,101,17100,8.294311046600342,MILP,0,0,0,93.0
{},0,dr_bf_f:28n-68m-EON_30_15_8_0.2,10,0,7,2,0,0,4,3,7,194,138,138,0,0,16.39163303375244,14.0,5,70,0.0,0,integer optimal solution,3.9107142857142856,,0,7,0,68,276,0,138,101,98,0.05314803123474121,MILP,0,3,0,14.0
{},0,dr_aov_m:20n-62m-ARPANet_100_30_20_1.0,0,0,14,0,0,0,0,0,0,357,2900,2900,34,0,420.66136741638184,59.0,1,40,0.0,0,integer optimal solution,58.0,,0,0,0,2860,122840,0,2900,101,37020,1.0363309383392334,MILP,0,0,0,59.0
{},0,dr_ob_m:30n-112m-Spain_30_9_24_0.5,34,0,0,17,0,0,21,0,124,3703,3648,3648,0,0,711.4525566101074,55.0,58,8,0.0,0,integer optimal solution,30.583333333333332,,0,2,0,3640,40392,0,3648,101,7932,1.3497631549835205,MILP,0,23,0,55.0
{},0,dr_bf_f:28n-68m-EON_100_30_16_0.2,55,0,21,5,7,0,17,2,15,1603,420,420,32,0,194.01349544525146,38.0,24,210,0.0,0,integer optimal solution,15.104761904761904,,0,30,0,210,2874,0,420,101,705,0.35837793350219727,MILP,0,15,0,38.0
{},0,dr_ob_m:11n-52m-Pan-European-COST239_100_10_94_1.0,0,0,0,0,0,0,0,0,0,592,18612,18612,0,0,22008.828281402588,152.0,0,94,0.0,0,integer optimal solution,152.0,,0,0,0,18518,2301402,0,18612,101,465065,32.37557291984558,MILP,0,0,0,152.0
{},0,dr_bf_f:20n-62m-ARPANet_100_30_20_1.0,5,0,6,1,0,0,0,0,0,319,2900,2900,65,0,988.4788694381714,59.0,9,1280,0.0,0,integer optimal solution,58.0,,0,1,0,1620,123220,0,2900,101,25430,1.5063769817352295,MILP,0,0,0,59.0
{},0,dr_ob_f:21n-78m-UKNet_30_3_74_0.5,413,0,17,91,17,7,1,8,100,71912,4320,4320,2933,0,23511.48340034485,120.0,222,1896,0.0,0,integer optimal solution,55.75,,0,275,0,2424,223368,0,4320,101,45756,49.60259199142456,MILP,0,1,0,120.0
{},0,dr_ob_m:20n-78m-EON20_10_5_14_1.0,3,0,0,2,0,0,0,0,0,201,2380,2380,0,0,476.8986482620239,37.0,16,14,0.0,0,integer optimal solution,36.0,,0,2,0,2366,75558,0,2380,101,15687,0.812431812286377,MILP,0,0,0,37.0
{},0,dr_ob_f:15n-46m-NSF_30_9_20_0.5,21,0,5,21,0,0,0,0,17,249,693,693,0,0,87.51598739624023,30.0,24,329,0.0,0,integer optimal solution,13.75,,0,22,0,364,11004,0,693,101,2394,0.12088298797607422,MILP,0,16,0,30.0
{},0,dr_aov_m:15n-46m-NSF_30_9_20_0.5,0,0,6,23,0,0,15,0,45,1019,1298,1298,0,0,104.00764560699463,30.0,41,14,0.0,0,integer optimal solution,19.25,,0,0,0,1284,12770,0,1298,101,3534,0.15269207954406738,MILP,0,0,0,30.0
{},0,dr_aov_m:15n-46m-NSF_30_9_20_0.2,2,0,1,11,1,0,35,0,62,569,1070,1070,0,0,44.32485485076904,24.0,35,6,0.0,0,integer optimal solution,6.823809523809524,,0,0,0,1064,4290,0,1070,101,858,0.06802105903625488,MILP,0,40,0,24.0
{},0,dr_ob_f:22n-70m-British-telecom_100_50_12_0.5,33,0,1,6,14,0,0,0,10,1005,576,576,0,0,151.420485496521,22.0,46,284,0.0,0,integer optimal solution,9.916666666666666,,0,51,0,292,5340,0,576,101,1222,0.22076821327209473,MILP,0,27,0,22.0
{},0,dr_ob_m:14n-46m-Generic-Deutsche-Telekom-DT_100_50_12_0.5,7,0,0,17,0,0,7,0,20,331,752,752,0,0,32.80863094329834,18.0,12,4,0.0,0,integer optimal solution,12.25,,0,1,0,748,4620,0,752,101,918,0.04926109313964844,MILP,0,12,0,18.0
{},0,dr_aov_f:21n-70m-SpanishTelefonica_10_1_66_0.2,282,0,7,47,42,0,2,8,96,115804,1510,1510,2922,0,3376.1405334472656,89.0,107,720,0.0,0,integer optimal solution,29.20595238095238,,0,268,0,790,34340,0,1510,101,10380,4.379881858825684,MILP,0,0,0,89.0
{},0,dr_ob_m:11n-52m-Pan-European-COST239_30_3_94_1.0,0,0,0,0,0,0,0,0,0,604,18612,18612,0,0,23538.750334739685,150.0,0,94,0.0,0,integer optimal solution,150.0,,0,0,0,18518,2301402,0,18612,101,465065,46.7725191116333,MILP,0,0,0,150.0
{},0,dr_bf_f:43n-176m-EuroLarge_100_50_16_0.5,38,0,1,4,6,0,0,0,11,2286,2154,2154,0,0,951.952486038208,39.0,46,1068,0.0,0,integer optimal solution,21.0,,0,55,0,1086,30678,0,2154,101,6621,1.471768856048584,MILP,0,7,0,39.0
{},0,dr_bf_f:19n-76m-EON19_100_10_80_1.0,0,0,0,0,0,0,0,0,0,715,18640,18640,0,0,28895.83623600006,181.0,0,6240,0.0,0,integer optimal solution,181.0,,0,0,0,12400,2432560,0,18640,101,491240,39.71894598007202,MILP,0,0,0,181.0
{},0,dr_ob_m:14n-42m-NSF_10_5_12_0.2,1,0,0,18,0,0,11,0,23,333,639,639,0,0,20.676508903503418,16.0,9,3,0.0,0,integer optimal solution,5.966666666666667,,0,0,0,636,2910,0,639,101,555,0.035429954528808594,MILP,0,26,0,16.0
{},0,dr_ob_m:14n-42m-NSF_100_50_12_1.0,4,0,0,1,0,0,0,0,0,95,1152,1152,0,0,186.93181037902832,28.0,1,12,0.0,0,integer optimal solution,27.0,,0,2,0,1140,29892,0,1152,101,6306,0.22791385650634766,MILP,0,0,0,28.0
{},0,dr_ob_m:22n-70m-British-telecom_10_3_20_0.5,20,0,0,21,1,0,28,0,123,1437,1856,1856,0,0,214.59488582611084,38.0,54,6,0.0,0,integer optimal solution,19.5,,0,0,0,1850,15162,0,1856,101,2987,0.3254671096801758,MILP,0,27,0,38.0
{},0,dr_ob_m:6n-9m-n6s9_100_50_12_1.0,7,0,0,3,0,0,0,0,0,542,576,576,269,0,153.6845531463623,20.0,6,12,0.0,0,integer optimal solution,18.0,,0,0,0,564,12900,0,576,101,2754,0.2025308609008789,MILP,0,0,0,20.0
{},0,dr_ob_m:19n-76m-EON19_100_50_16_0.5,7,0,0,20,0,0,29,0,70,1017,1621,1621,0,0,146.00293636322021,24.0,24,5,0.0,0,integer optimal solution,10.749999999999998,,0,1,0,1616,11658,0,1621,101,2224,0.23571205139160156,MILP,0,16,0,24.0
{},0,dr_bf_m:19n-76m-EON19_10_5_16_1.0,8,0,0,0,0,0,0,0,0,86,2704,2704,0,0,323.98369216918945,27.0,8,32,0.0,0,integer optimal solution,27.0,,0,2,0,2672,96368,0,2704,101,19912,0.3916161060333252,MILP,0,0,0,27.0
{},0,dr_ob_m:11n-52m-Pan-European-COST239_30_9_30_1.0,10,0,0,0,0,0,0,0,0,131,4020,4020,0,0,817.3922510147095,42.0,12,30,0.0,0,integer optimal solution,42.0,,0,2,0,3990,233370,0,4020,101,47625,1.1971089839935303,MILP,0,0,0,42.0
{},0,dr_bf_f:21n-78m-UKNet_30_15_14_0.5,37,0,5,4,4,0,0,1,12,1371,810,810,0,0,364.00484466552734,28.0,32,400,0.0,0,integer optimal solution,14.333333333333332,,0,25,0,410,9400,0,810,101,2075,0.5164809226989746,MILP,0,5,0,28.0
{},0,dr_bf_f:10n-44m-SmallNet_30_9_28_1.0,3,0,0,0,0,0,0,0,0,141,3276,3276,0,0,816.1811094284058,45.0,5,1288,0.0,0,integer optimal solution,45.0,,0,2,0,1988,172116,0,3276,101,35210,1.0977880954742432,MILP,0,0,0,45.0
{},0,dr_aov_f:14n-42m-NSF_10_1_60_0.2,67,0,23,20,12,0,1,6,60,5339,950,950,157,0,477.10461807250977,70.0,65,440,0.0,0,integer optimal solution,21.259523809523806,,0,131,0,510,20620,0,950,101,6250,0.8763458728790283,MILP,0,0,0,70.0
{},0,dr_aov_f:19n-76m-EON19_30_15_16_0.2,10,0,7,13,0,0,2,1,15,341,468,468,0,0,56.72551918029785,21.0,13,234,0.0,0,integer optimal solution,6.25,,0,26,0,234,3204,0,468,101,975,0.11156201362609863,MILP,0,12,0,21.0
{},0,dr_aov_m:20n-78m-EON20_30_15_14_0.5,2,0,3,17,0,0,12,0,56,1079,1512,1512,0,0,99.24997901916504,22.0,36,10,0.0,0,integer optimal solution,13.583333333333332,,0,0,0,1502,11486,0,1512,101,3020,0.13217496871948242,MILP,0,20,0,22.0
{},0,dr_ob_f:10n-44m-SmallNet_10_5_16_0.2,8,0,0,10,0,0,0,0,16,276,273,273,0,0,28.29971218109131,18.0,10,135,0.0,0,integer optimal solution,4.5,,0,41,0,138,1860,0,273,101,435,0.05173087120056152,MILP,0,18,0,18.0
{},0,dr_aov_f:14n-46m-Generic-Deutsche-Telekom-DT_100_50_12_0.5,6,0,4,19,0,0,1,1,11,134,388,388,0,0,20.183077812194824,18.0,15,192,0.0,0,integer optimal solution,11.25,,0,23,0,196,3512,0,388,101,1076,0.04547905921936035,MILP,0,12,0,18.0
{},0,dr_aov_f:28n-82m-EURO28_30_15_10_1.0,0,0,4,0,0,0,3,0,0,147,1750,1750,0,0,81.42177391052246,32.0,2,840,0.0,0,integer optimal solution,32.0,,0,0,0,910,40220,0,1750,101,12190,0.10998296737670898,MILP,0,0,0,32.0
{},0,dr_bf_f:20n-62m-ARPANet_30_3_62_0.5,191,0,12,85,3,0,0,3,59,98620,3576,3576,3934,0,20113.88383102417,121.0,274,1536,0.0,0,integer optimal solution,63.16666666666666,,0,207,0,2040,177720,0,3576,101,36516,51.426658153533936,MILP,0,0,0,121.0
{},0,dr_bf_f:24n-86m-UBN24_10_1_70_0.2,326,0,5,63,30,1,0,5,147,145750,2418,2418,2936,0,11160.89682674408,109.0,141,1144,0.0,0,integer optimal solution,40.11309523809524,,0,375,0,1274,71760,0,2418,101,14950,19.09873604774475,MILP,0,3,0,109.0
{},0,dr_aov_m:28n-82m-EURO28_10_3_18_1.0,0,0,0,0,0,0,0,0,0,186,3294,3294,0,0,315.97404766082764,56.0,0,36,0.0,0,integer optimal solution,56.0,,0,0,0,3258,131436,0,3294,101,39654,0.4291651248931885,MILP,0,0,0,56.0
{},0,dr_ob_f:14n-46m-Generic-Deutsche-Telekom-DT_10_3_20_0.5,5,0,1,5,1,0,0,0,0,298,800,800,0,0,137.79452323913574,34.0,5,376,0.0,0,integer optimal solution,22.333333333333332,,0,2,0,424,14424,0,800,101,3100,0.2453749179840088,MILP,0,0,0,34.0
{},0,dr_ob_f:14n-42m-NSF_10_5_12_1.0,4,0,0,1,0,0,0,0,0,70,1152,1152,0,0,146.4975929260254,26.0,0,516,0.0,0,integer optimal solution,25.0,,0,3,0,636,29892,0,1152,101,6306,0.27503299713134766,MILP,0,0,0,26.0
{},0,dr_ob_f:21n-78m-UKNet_30_9_24_0.5,23,0,2,19,0,0,0,0,10,696,1312,1312,0,0,378.738076210022,39.0,30,632,0.0,0,integer optimal solution,17.166666666666668,,0,26,0,680,24408,0,1312,101,5204,0.611361026763916,MILP,0,0,0,39.0
{},0,dr_aov_f:14n-46m-Generic-Deutsche-Telekom-DT_10_5_12_1.0,0,0,0,0,0,0,0,0,0,77,1260,1260,0,0,78.60154724121094,29.0,0,576,0.0,0,integer optimal solution,29.0,,0,0,0,684,32616,0,1260,101,9852,0.09353113174438477,MILP,0,0,0,29.0
{},0,dr_ob_m:28n-82m-EURO28_100_50_10_0.2,1,0,1,14,0,0,35,0,53,384,988,988,0,0,38.643606185913086,18.0,16,2,0.0,0,integer optimal solution,5.916666666666666,,0,0,0,986,3450,0,988,101,613,0.05071306228637695,MILP,0,14,0,18.0
{},0,dr_ob_m:21n-72m-Italian_30_15_12_0.5,1,0,0,12,0,0,1,0,5,518,1249,1249,0,0,85.49042797088623,26.0,15,5,0.0,0,integer optimal solution,17.666666666666664,,0,4,0,1244,10182,0,1249,101,2072,0.13883399963378906,MILP,0,6,0,26.0
{},0,dr_ob_f:11n-52m-Pan-European-COST239_100_30_30_1.0,1,0,0,1,1,0,0,0,0,168,4020,4020,0,0,1095.3068895339966,52.0,10,1590,0.0,0,integer optimal solution,52.0,,0,3,0,2430,233370,0,4020,101,47625,1.5778698921203613,MILP,0,0,0,52.0
{},0,dr_bf_m:19n-76m-EON19_30_9_26_0.5,24,0,0,15,0,0,28,0,114,1637,2846,2846,0,0,437.27684020996094,41.0,54,20,0.0,0,integer optimal solution,29.416666666666668,,0,5,0,2826,41018,0,2846,101,8159,0.672666072845459,MILP,0,0,0,41.0
{},0,dr_bf_m:30n-112m-Spain_100_30_24_1.0,2,0,0,0,0,0,0,0,0,366,5976,5976,0,0,2139.6383876800537,94.0,2,48,0.0,0,integer optimal solution,94.0,,0,0,0,5928,320520,0,5976,101,65556,2.32173490524292,MILP,0,0,0,94.0
{},0,dr_aov_f:20n-78m-EON20_10_5_14_0.5,32,0,7,15,0,0,3,0,13,483,978,978,0,0,102.13335609436035,23.0,59,480,0.0,0,integer optimal solution,12.0,,0,51,0,498,13596,0,978,101,4110,0.13481688499450684,MILP,0,5,0,23.0
{},0,dr_aov_f:30n-112m-Spain_100_30_24_1.0,0,0,1,0,0,0,0,0,0,487,5976,5976,0,0,966.6899356842041,94.0,2,2736,0.0,0,integer optimal solution,94.0,,0,0,0,3240,319968,0,5976,101,96192,1.3151929378509521,MILP,0,0,0,94.0
{},0,dr_aov_f:43n-176m-EuroLarge_10_5_16_1.0,0,0,0,0,0,0,0,0,0,260,5904,5904,0,0,504.62570095062256,62.0,0,2848,0.0,0,integer optimal solution,62.0,,0,0,0,3056,222528,0,5904,101,66896,0.6677751541137695,MILP,0,0,0,62.0
{},0,dr_ob_f:21n-72m-Italian_100_10_68_0.2,395,0,4,68,34,5,2,5,112,97515,1872,1872,2896,0,7858.300992965698,103.0,189,876,0.0,0,integer optimal solution,34.391666666666666,,0,365,0,996,51132,0,1872,101,10710,14.986124038696289,MILP,0,1,0,103.0
{},0,dr_bf_f:10n-44m-SmallNet_10_5_16_0.5,8,0,0,19,0,0,0,0,14,122,672,672,0,0,86.23832035064697,20.0,17,322,0.0,0,integer optimal solution,10.583333333333334,,0,14,0,350,10542,0,672,101,2261,0.10708904266357422,MILP,0,19,0,20.0
{},0,dr_ob_f:15n-46m-NSF_30_3_60_1.0,0,0,0,1,0,0,0,0,0,473,9120,9120,0,0,7639.843673706055,131.0,0,2820,0.0,0,integer optimal solution,131.0,,0,0,0,6300,828900,0,9120,101,168390,7.906435966491699,MILP,0,0,0,131.0
{},0,dr_ob_m:14n-46m-Generic-Deutsche-Telekom-DT_10_1_64_0.2,26,0,1,39,0,0,170,0,237,3283,3439,3439,0,0,458.856502532959,74.0,102,9,0.0,0,integer optimal solution,20.16428571428571,,0,1,0,3430,25896,0,3439,101,4676,0.5262119770050049,MILP,0,44,0,74.0
{},0,dr_ob_m:20n-78m-EON20_100_10_78_0.2,57,0,0,52,0,0,262,0,489,9128,7164,7164,0,0,2956.8968772888184,99.0,206,12,0.0,0,integer optimal solution,27.924999999999997,,0,4,0,7152,70824,0,7164,101,12882,4.2608561515808105,MILP,0,68,0,99.0
{},0,dr_aov_m:19n-76m-EON19_100_50_16_1.0,1,0,2,1,0,0,4,0,0,147,2704,2704,0,0,313.4879159927368,38.0,3,32,0.0,0,integer optimal solution,37.0,,0,1,0,2672,96128,0,2704,101,28912,0.36771416664123535,MILP,0,0,0,38.0
{},0,dr_ob_m:21n-72m-Italian_10_1_68_1.0,9,0,0,0,0,0,0,0,0,1035,14416,14416,0,0,21476.06137752533,212.0,7,68,0.0,0,integer optimal solution,211.99999999999997,,0,0,0,14348,1664436,0,14416,101,336770,18.592550039291382,MILP,0,0,0,212.0
{},0,dr_bf_m:14n-42m-NSF_30_15_12_0.2,7,0,0,5,0,0,7,0,20,623,642,642,0,0,31.96096134185791,16.0,10,6,0.0,0,integer optimal solution,7.619047619047619,,0,5,0,636,2916,0,642,101,555,0.04104185104370117,MILP,0,20,0,16.0
{},0,dr_aov_m:14n-42m-NSF_100_10_60_0.5,22,0,8,45,0,0,44,0,260,3563,3864,3864,0,0,728.0167474746704,91.0,178,42,0.0,0,integer optimal solution,54.83333333333333,,0,6,0,3822,96726,0,3864,101,28224,1.4248709678649902,MILP,0,0,0,91.0
{},0,dr_ob_m:24n-86m-UBN24_100_10_70_0.5,68,0,0,80,0,0,101,0,450,6013,8795,8795,0,0,4110.443466186523,147.0,118,25,0.0,0,integer optimal solution,93.66666666666667,,0,38,0,8770,278860,0,8795,101,55780,5.11743688583374,MILP,0,0,0,147.0
{},0,dr_aov_m:22n-70m-British-telecom_10_5_12_0.5,2,0,3,13,0,0,7,0,44,457,1220,1220,0,0,54.114702224731445,23.0,36,10,0.0,0,integer optimal solution,16.333333333333332,,0,0,0,1210,9890,0,1220,101,2724,0.0843660831451416,MILP,0,0,0,23.0
{},0,dr_aov_f:21n-72m-Italian_30_3_68_0.5,193,0,8,20,14,2,4,2,67,78922,3674,3674,2965,0,12499.384324073792,129.0,125,1628,0.0,0,integer optimal solution,62.333333333333336,,0,154,0,2046,172744,0,3674,101,51986,33.289448976516724,MILP,0,0,0,129.0
{},0,dr_bf_m:20n-62m-ARPANet_100_30_20_0.2,3,0,0,14,0,0,31,0,40,1225,1438,1438,0,0,69.87746334075928,27.0,10,6,0.0,0,integer optimal solution,9.822222222222223,,0,0,0,1432,5784,0,1438,101,967,0.09560489654541016,MILP,0,32,0,27.0
{},0,dr_aov_m:16n-46m-EURO_100_50_10_1.0,0,0,4,0,0,0,0,0,0,64,1030,1030,0,0,57.89235210418701,22.0,0,20,0.0,0,integer optimal solution,22.0,,0,0,0,1010,22580,0,1030,101,6850,0.06012701988220215,MILP,0,0,0,22.0
{},0,dr_ob_m:24n-86m-UBN24_100_30_22_0.5,26,0,0,21,0,0,18,0,83,1526,2644,2644,0,0,379.07698822021484,47.0,47,8,0.0,0,integer optimal solution,32.916666666666664,,0,3,0,2636,30516,0,2644,101,6076,0.5915019512176514,MILP,0,29,0,47.0
{},0,dr_bf_f:21n-72m-Italian_30_9_22_0.2,25,0,4,6,2,1,0,5,20,2343,444,444,0,0,337.37690258026123,32.0,24,222,0.0,0,integer optimal solution,11.6,,0,56,0,222,3042,0,444,101,720,0.4439809322357178,MILP,0,17,0,32.0
{},0,dr_bf_f:14n-42m-NSF_100_50_12_0.2,4,0,1,12,0,0,0,2,12,93,174,174,0,0,7.476177215576172,13.0,1,88,0.0,0,integer optimal solution,4.285714285714286,,0,10,0,86,766,0,174,101,201,0.030744075775146484,MILP,0,9,0,13.0
{},0,dr_bf_f:21n-78m-UKNet_10_1_74_1.0,0,0,0,0,0,0,0,0,0,661,17094,17094,0,0,44386.7057056427,185.0,0,5920,0.0,0,integer optimal solution,185.0,,0,0,0,11174,2135566,0,17094,101,431531,24.225089073181152,MILP,0,0,0,185.0
{},0,dr_ob_f:24n-86m-UBN24_100_50_14_0.2,22,0,3,4,13,0,0,2,13,1033,348,348,0,0,109.27699375152588,20.0,35,174,0.0,0,integer optimal solution,6.35,,0,34,0,174,1554,0,348,101,397,0.15194416046142578,MILP,0,17,0,20.0
{},0,dr_aov_f:20n-62m-ARPANet_10_5_12_0.2,42,0,6,6,2,0,0,3,12,2628,254,254,77,0,101.42300128936768,19.0,33,128,0.0,0,integer optimal solution,5.000000000000001,,0,43,0,126,1124,0,254,101,354,0.16143012046813965,MILP,0,8,0,19.0
{},0,dr_aov_m:21n-78m-UKNet_100_10_74_0.2,80,0,1,50,0,0,212,0,604,10009,6864,6864,0,0,1363.9867944717407,99.0,288,24,0.0,0,integer optimal solution,30.402380952380952,,0,3,0,6840,69780,0,6864,101,17958,2.140913963317871,MILP,0,0,0,99.0
{},0,dr_ob_m:10n-44m-SmallNet_100_50_16_0.2,2,0,0,16,0,0,8,0,25,589,845,845,0,0,38.800899505615234,16.0,11,3,0.0,0,integer optimal solution,4.6571428571428575,,0,1,0,842,3576,0,845,101,565,0.06347203254699707,MILP,0,28,0,16.0
{},0,dr_aov_m:43n-176m-EuroLarge_30_15_16_1.0,0,0,11,1,0,0,2,0,0,338,5904,5904,0,0,536.5999298095703,63.0,4,32,0.0,0,integer optimal solution,62.0,,0,0,0,5872,222528,0,5904,101,66896,0.6563658714294434,MILP,0,0,0,63.0
{},0,dr_bf_m:15n-46m-NSF_100_30_20_0.2,10,0,0,12,4,0,42,0,53,1282,1070,1070,0,0,76.31103324890137,25.0,18,6,0.0,0,integer optimal solution,7.442857142857142,,0,4,0,1064,4296,0,1070,101,723,0.12934589385986328,MILP,0,29,0,25.0
{},0,dr_ob_f:30n-112m-Spain_10_5_14_0.5,61,0,0,15,17,0,0,0,12,1971,1145,1145,0,0,458.547945022583,32.9999999999975,62,565,0.0,0,integer optimal solution,16.833333333333332,,0,51,0,580,13470,0,1145,101,2970,0.7062900066375732,MILP,0,33,0,33.0
{},0,dr_bf_f:30n-112m-Spain_30_9_24_0.5,324,0,1,15,40,0,0,0,54,137963,1864,1864,2951,0,6307.15442276001,55.0,103,912,0.0,0,integer optimal solution,25.083333333333332,,0,234,0,952,35032,0,1864,101,7452,11.35853910446167,MILP,0,3,0,55.0
{},0,dr_bf_m:19n-76m-EON19_30_15_16_0.5,3,0,0,21,1,0,14,0,23,684,1714,1714,0,0,117.57612895965576,23.0,19,12,0.0,0,integer optimal solution,14.166666666666664,,0,1,0,1702,15558,0,1714,101,3067,0.18516898155212402,MILP,0,16,0,23.0
{},0,dr_bf_f:6n-9m-n6s9_100_30_20_0.5,9,0,2,16,0,0,0,0,18,178,308,308,0,0,61.47288799285889,22.0,12,140,0.0,0,integer optimal solution,11.333333333333332,,0,24,0,168,4354,0,308,101,959,0.08750581741333008,MILP,0,6,0,22.0
{},0,dr_bf_f:28n-68m-EON_100_10_48_0.5,69,0,1,13,4,0,1,2,12,2447,2448,2448,0,0,2062.533034324646,116.0,52,1120,0.0,0,integer optimal solution,58.08333333333333,,0,28,0,1328,86256,0,2448,101,18008,3.1743698120117188,MILP,0,0,0,116.0
{},0,dr_bf_f:15n-46m-NSF_30_15_12_0.5,28,0,2,7,0,0,0,0,8,382,490,490,0,0,100.3985948562622,18.0,38,240,0.0,0,integer optimal solution,9.333333333333332,,0,25,0,250,5560,0,490,101,1245,0.14095497131347656,MILP,0,25,0,18.0
{},0,dr_ob_f:24n-86m-UBN24_10_5_14_0.5,17,0,0,11,0,0,0,0,11,958,704,704,0,0,141.9499053955078,27.0,16,348,0.0,0,integer optimal solution,12.75,,0,34,0,356,6556,0,704,101,1486,0.18355107307434082,MILP,0,16,0,27.0
{},0,dr_bf_m:10n-44m-SmallNet_30_3_86_1.0,0,0,0,0,0,0,0,0,0,472,15050,15050,0,0,17507.70635700226,132.0,0,172,0.0,0,integer optimal solution,132.0,,0,0,0,14878,1630990,0,15050,101,330111,27.943648099899292,MILP,0,0,0,132.0
{},0,dr_bf_f:15n-46m-NSF_100_10_60_0.5,119,0,8,36,9,5,0,0,52,81712,2530,2530,2955,0,12263.000178337097,98.0,82,1056,0.0,0,integer optimal solution,49.333333333333336,,0,99,0,1474,110858,0,2530,101,22869,20.065376043319702,MILP,0,0,0,98.0
{},0,dr_bf_f:10n-44m-SmallNet_30_15_16_1.0,0,0,0,0,0,0,0,0,0,28,1680,1680,0,0,146.21168994903564,23.0,0,736,0.0,0,integer optimal solution,,,0,0,0,944,55920,0,1680,101,11576,0.1438751220703125,MILP,0,0,0,23.0
{},0,dr_aov_f:24n-86m-UBN24_100_10_70_1.0,0,0,2,0,0,0,0,0,0,1573,17010,17010,0,0,7877.919233322144,217.0,1,6160,0.0,0,integer optimal solution,216.99999999999997,,0,0,0,10850,2101260,0,17010,101,630910,12.354255199432373,MILP,0,0,0,217.0
{},0,dr_bf_f:15n-46m-NSF_30_9_20_1.0,0,0,0,0,0,0,0,0,0,110,2260,2260,0,0,494.99514961242676,42.0,0,960,0.0,0,integer optimal solution,42.0,,0,0,0,1300,91540,0,2260,101,18930,0.6920838356018066,MILP,0,0,0,42.0
{},0,dr_ob_f:14n-46m-Generic-Deutsche-Telekom-DT_100_10_64_0.2,50,0,14,52,5,0,5,7,60,940,1133,1133,0,0,542.9615602493286,75.0,40,517,0.0,0,integer optimal solution,25.423015873015874,,0,124,0,616,27456,0,1133,101,5797,0.6592521667480469,MILP,0,0,0,75.0
{},0,dr_bf_f:20n-78m-EON20_30_9_26_0.5,80,0,1,36,15,2,3,0,23,1524,1670,1670,0,0,793.0392408370972,45.0,106,800,0.0,0,integer optimal solution,24.25,,0,71,0,870,38350,0,1670,101,8065,1.3501100540161133,MILP,0,3,0,45.0
{},0,dr_aov_m:20n-62m-ARPANet_30_9_20_0.5,24,0,3,16,0,0,43,0,102,1243,1730,1730,0,0,146.72666454315186,45.0,87,14,0.0,0,integer optimal solution,30.41666666666666,,0,0,0,1716,17202,0,1730,101,4754,0.19275403022766113,MILP,0,0,0,45.0
{},0,dr_ob_m:43n-176m-EuroLarge_10_5_16_0.5,14,0,0,29,1,0,35,0,101,1914,3908,3908,0,0,412.111270904541,36.0,45,6,0.0,0,integer optimal solution,24.166666666666664,,0,0,0,3902,35946,0,3908,101,7051,0.7034759521484375,MILP,0,19,0,36.0
{},0,dr_bf_m:10n-44m-SmallNet_10_3_28_1.0,19,0,0,1,0,0,0,0,0,184,3276,3276,0,0,769.8568935394287,44.0,23,56,0.0,0,integer optimal solution,44.0,,0,1,0,3220,172116,0,3276,101,35210,0.9439678192138672,MILP,0,0,0,44.0
{},0,dr_ob_m:30n-112m-Spain_100_50_14_0.2,0,0,0,37,0,0,47,0,36,418,1796,1796,0,0,53.39083480834961,19.0,23,2,0.0,0,integer optimal solution,6.7333333333333325,,0,0,0,1794,6054,0,1796,101,873,0.12053513526916504,MILP,0,24,0,19.0
